HOSTNAME,OSS_ID,device,DATE_ID,YEAR_ID,MONTH_ID,DAY_ID,HOUR_ID,DATETIME_ID,MIN_ID,TIMELEVEL,SESSION_ID,BATCH_ID,PERIOD_DURATION,ROWSTATUS,DC_RELEASE,DC_SOURCE,DC_TIMEZONE,DC_SUSPECTFLAG,UTC_DATETIME_ID,avserv,blks/s,avwait,busy,r+w/s,avque
eniqs,eniq_oss_1,eniq_stats_pool-rep_main,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0.45000000,73.00000000,0.49000000,0.40000000,8.86000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-rep_temp,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0.10000000,3.00000000,0.15000000,0E-8,0.26000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_main,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0.47000000,271.00000000,0.54000000,1.04000000,22.16000000,0.01000000
eniqs,eniq_oss_1,eniq_stats_pool-dwh_reader,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_main_dbspace,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_temp_dbspace,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0.29000000,5.00000000,0.38000000,0.01000000,0.38000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-misc,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-bkup_sw,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-connectd,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-installation,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,2.00000000,0E-8,2.17000000,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-local_logs,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0.46000000,17.00000000,0.78000000,0.04000000,0.97000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-smf,2022-09-18,2022,9,18,2,2022-09-18 02:00:00.0,0,15MIN,13,43,15,LOADED,,eniq_oss_1,+0100,0,2022-09-18 01:00:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
