HOSTNAME,OSS_ID,device,DATE_ID,YEAR_ID,MONTH_ID,DAY_ID,HOUR_ID,DATETIME_ID,MIN_ID,TIMELEVEL,SESSION_ID,BATCH_ID,PERIOD_DURATION,ROWSTATUS,DC_RELEASE,DC_SOURCE,DC_TIMEZONE,DC_SUSPECTFLAG,UTC_DATETIME_ID,avserv,blks/s,avwait,busy,r+w/s,avque
eniqs,eniq_oss_1,vg_root-lv_root,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.09000000,163.00000000,1.12000000,0.15000000,15.82000000,0.02000000
eniqs,eniq_oss_1,vg_root-lv_swap,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-rep_main,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.47000000,75.00000000,0.50000000,0.42000000,9.12000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-rep_temp,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.10000000,3.00000000,0.15000000,0E-8,0.27000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_main,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.48000000,309.00000000,0.56000000,1.13000000,23.36000000,0.01000000
eniqs,eniq_oss_1,eniq_stats_pool-dwh_reader,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_main_dbspace,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-dwh_temp_dbspace,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.29000000,5.00000000,0.37000000,0.01000000,0.38000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-misc,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-bkup_sw,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-connectd,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-installation,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,2.00000000,0E-8,2.17000000,0E-8,0E-8,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-local_logs,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0.48000000,17.00000000,0.80000000,0.05000000,0.96000000,0E-8
eniqs,eniq_oss_1,eniq_stats_pool-smf,2022-09-19,2022,9,19,1,2022-09-19 01:30:00.0,30,15MIN,14,29,15,LOADED,,eniq_oss_1,+0100,0,2022-09-19 00:30:00.0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8
