HOSTNAME,OSS_ID,PROCESS,PID,TIME,DATE_ID,YEAR_ID,MONTH_ID,DAY_ID,HOUR_ID,DATETIME_ID,MIN_ID,TIMELEVEL,SESSION_ID,BATCH_ID,PERIOD_DURATION,ROWSTATUS,DC_RELEASE,DC_SOURCE,DC_TIMEZONE,DC_SUSPECTFLAG,UTC_DATETIME_ID,NLWP,CPU,SIZE,OFILES,RSS
eniqs,eniq_oss_1,[watchdog/1],12,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[migration/1],13,00:00:06,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksoftirqd/1],14,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/1:0H],16,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[watchdog/2],17,00:00:02,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[migration/2],18,00:00:04,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksoftirqd/2],19,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/2:0H],21,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[watchdog/3],22,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[migration/3],23,00:00:04,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksoftirqd/3],24,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/3:0H],26,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[watchdog/4],27,00:00:06,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[migration/4],28,00:00:07,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksoftirqd/4],29,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/4:0H],31,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[watchdog/5],32,00:00:02,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[migration/5],33,00:00:05,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksoftirqd/5],34,00:00:01,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/5:0H],36,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdevtmpfs],38,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[netns],39,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[khungtaskd],40,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[writeback],41,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kintegrityd],42,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],43,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],44,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],45,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kblockd],46,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[md],47,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[edac-poller],48,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[watchdogd],49,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kswapd0],55,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ksmd],56,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[khugepaged],57,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[crypto],58,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kthrotld],66,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kmpath_rdacd],68,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kaluad],69,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kpsmoused],71,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ipv6_addrconf],73,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[deferwq],86,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kauditd],123,00:00:02,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kmpathd],296,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kmpath_handlerd],297,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_eh_0],330,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[nfit],334,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_tmf_0],337,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[mpt_poll_0],340,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[vmw_pvscsi_wq_0],341,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ata_sff],367,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[mpt/0],368,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_eh_1],390,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_tmf_1],397,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_eh_2],398,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_tmf_2],399,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[irq/16-vmwgfx],537,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ttm_swap],538,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_eh_3],551,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[scsi_tmf_3],552,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/4:1H],640,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],688,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],689,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],699,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],700,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kworker/3:1H],710,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[jbd2/dm-0-8],719,00:00:07,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ext4-rsv-conver],720,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,/usr/lib/systemd/systemd-jo,810,00:01:06,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0.10000000,63.00000000,37,24.00000000
eniqs,eniq_oss_1,/usr/sbin/lvmetad,837,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,268.00000000,5,4.00000000
eniqs,eniq_oss_1,/usr/lib/systemd/systemd-ud,844,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,47.00000000,12,5.00000000
eniqs,eniq_oss_1,/sbin/multipathd,857,00:00:15,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,6,0E-8,315.00000000,8,7.00000000
eniqs,eniq_oss_1,[jbd2/sda1-8],1252,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[ext4-rsv-conver],1253,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1255,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1256,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1258,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1259,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1260,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1262,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1263,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1264,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1266,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1267,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1272,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1273,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1276,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1279,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1281,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1283,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1285,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1286,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[kdmflush],1287,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
eniqs,eniq_oss_1,[bioset],1288,00:00:00,2022-09-18,2022,9,18,0,2022-09-18 00:30:00.0,30,15MIN,13,5,15,LOADED,,eniq_oss_1,+0100,0,2022-09-17 23:30:00.0,1,0E-8,0E-8,0,0E-8
